title,contentId,artistName,completitionYear,image,artistUrl,genre,material,style,technique,for_model
Head of a Woman,206117,van Gogh Vincent ,1885.0,https://uploads8.wikiart.org/images/vincent-van-gogh/head-of-a-woman-7(1).jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Head of a Woman,206118,van Gogh Vincent ,1885.0,https://uploads5.wikiart.org/images/vincent-van-gogh/head-of-a-woman-8.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Head of a Woman,206119,van Gogh Vincent ,1885.0,https://uploads5.wikiart.org/images/vincent-van-gogh/head-of-a-woman-9.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Head of a Woman,206121,van Gogh Vincent ,1885.0,https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-woman-11.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Head of a Woman,206122,van Gogh Vincent ,1885.0,https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-woman-12.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Head of a Woman,206123,van Gogh Vincent ,1885.0,https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-woman-13.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Head of a Woman,206124,van Gogh Vincent ,1885.0,https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-woman-14.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Head of a Woman,206125,van Gogh Vincent ,1885.0,https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-woman-15.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Head of a Woman,206126,van Gogh Vincent ,1885.0,https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-woman-16.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Head of a Woman,206127,van Gogh Vincent ,1885.0,https://uploads6.wikiart.org/images/vincent-van-gogh/head-of-a-woman-17.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Head of a Woman with her Hair Loose,206128,van Gogh Vincent ,1885.0,https://uploads4.wikiart.org/images/vincent-van-gogh/head-of-a-woman-with-her-hair-loose-1885(1).jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Head of a Young Man,206132,van Gogh Vincent ,1885.0,https://uploads0.wikiart.org/images/vincent-van-gogh/head-of-a-young-man-2.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Head of a Young Man with a Pipe,206133,van Gogh Vincent ,1885.0,https://uploads1.wikiart.org/images/vincent-van-gogh/head-of-a-young-man-with-a-pipe.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Head of a Young Peasant in a Peaked Cap,206135,van Gogh Vincent ,1885.0,https://uploads5.wikiart.org/images/vincent-van-gogh/head-of-a-young-peasant-in-a-peaked-cap-1885.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Head of a Young Peasant Woman with Dark Cap,206136,van Gogh Vincent ,1885.0,https://uploads0.wikiart.org/images/vincent-van-gogh/head-of-a-young-peasant-woman-with-dark-cap-1885.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Head of an Old Woman with White Cap The Midwife,206141,van Gogh Vincent ,1885.0,https://uploads7.wikiart.org/images/vincent-van-gogh/head-of-an-old-woman-with-white-cap-the-midwife-1885(2).jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Interior with Peasant Woman Sewing,206168,van Gogh Vincent ,1885.0,https://uploads0.wikiart.org/images/vincent-van-gogh/interior-with-peasant-woman-sewing-1885.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Interior with Peasant Woman Sewing,206169,van Gogh Vincent ,1885.0,https://uploads2.wikiart.org/images/vincent-van-gogh/interior-with-peasant-woman-sewing-1885-1.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Interior with Peasant Woman Sewing,206170,van Gogh Vincent ,1885.0,https://uploads2.wikiart.org/images/vincent-van-gogh/interior-with-peasant-woman-sewing-1885-2.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Interior with Peasant Woman Sewing,206171,van Gogh Vincent ,1885.0,https://uploads2.wikiart.org/images/vincent-van-gogh/interior-with-peasant-woman-sewing-1885-3.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Interior with Peasant Woman Sewing,206172,van Gogh Vincent ,1885.0,https://uploads2.wikiart.org/images/vincent-van-gogh/interior-with-peasant-woman-sewing-1885-4.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Interior with Peasant Woman Sitting near the Fireplace,206173,van Gogh Vincent ,1885.0,https://uploads2.wikiart.org/images/vincent-van-gogh/interior-with-peasant-woman-sitting-near-the-fireplace-1885.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Interior with Peasant Woman Sitting near the Fireplace,206174,van Gogh Vincent ,1885.0,https://uploads4.wikiart.org/images/vincent-van-gogh/interior-with-peasant-woman-sitting-near-the-fireplace-1885-1.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Landscape at Dusk,206196,van Gogh Vincent ,1885.0,https://uploads1.wikiart.org/images/vincent-van-gogh/landscape-at-dusk-1885.jpg!Large.jpg,vincent-van-gogh,landscape,,Realism,,1.0
Landscape at Sunset,206198,van Gogh Vincent ,1885.0,https://uploads3.wikiart.org/images/vincent-van-gogh/landscape-at-sunset-1885.jpg!Large.jpg,vincent-van-gogh,landscape,,Realism,,1.0
Landscape with a Church and Houses,206206,van Gogh Vincent ,1885.0,https://uploads0.wikiart.org/images/vincent-van-gogh/landscape-with-a-church-and-houses-1885.jpg!Large.jpg,vincent-van-gogh,landscape,,Realism,,1.0
Lane with poplars near Nuenen,206239,van Gogh Vincent ,1885.0,https://uploads4.wikiart.org/images/vincent-van-gogh/lane-with-poplars-near-nuenen-1885.jpg!Large.jpg,vincent-van-gogh,landscape,,Realism,,1.0
Man with Bowler,206288,van Gogh Vincent ,1885.0,https://uploads8.wikiart.org/images/vincent-van-gogh/man-with-bowler-1885.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Peasant and Peasant Woman Planting Potatoes,206458,van Gogh Vincent ,1885.0,https://uploads0.wikiart.org/images/vincent-van-gogh/peasant-and-peasant-woman-planting-potatoes-1885.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
"Peasant Boy, Digging",206460,van Gogh Vincent ,1885.0,https://uploads3.wikiart.org/images/vincent-van-gogh/peasant-boy-digging-1885.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Peasant Digging,206463,van Gogh Vincent ,1885.0,https://uploads8.wikiart.org/images/vincent-van-gogh/peasant-digging-1885.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Peasant Man and Woman Planting Potatoes,206472,van Gogh Vincent ,1885.0,https://uploads7.wikiart.org/images/vincent-van-gogh/peasant-man-and-woman-planting-potatoes-1885-1.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Peasant Woman by the Hearth,206492,van Gogh Vincent ,1885.0,https://uploads6.wikiart.org/images/vincent-van-gogh/peasant-woman-by-the-hearth.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Peasant Woman Digging,206497,van Gogh Vincent ,1885.0,https://uploads7.wikiart.org/images/vincent-van-gogh/peasant-woman-digging-1885-2.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Peasant Woman Peeling Potatoes,206506,van Gogh Vincent ,1885.0,https://uploads5.wikiart.org/images/vincent-van-gogh/peasant-woman-peeling-potatoes-1885.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Peasant Woman with a Child in Her Lap,206512,van Gogh Vincent ,1885.0,https://uploads3.wikiart.org/images/vincent-van-gogh/peasant-woman-with-a-child-in-her-lap-1885.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
"Peasant Woman, Portrait of Gordina de Groot",206551,van Gogh Vincent ,1885.0,https://uploads8.wikiart.org/images/vincent-van-gogh/peasant-woman-portrait-of-gordina-de-groot-1885.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
"Peasant Woman, Portrait of Gordina de Groot",206552,van Gogh Vincent ,1885.0,https://uploads1.wikiart.org/images/vincent-van-gogh/peasant-woman-portrait-of-gordina-de-groot-1885-1.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
"Peasant Woman, Seated",206553,van Gogh Vincent ,1885.0,https://uploads4.wikiart.org/images/vincent-van-gogh/peasant-woman-seated-1885.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Portrait of a Woman,206641,van Gogh Vincent ,1885.0,https://uploads3.wikiart.org/images/vincent-van-gogh/portrait-of-a-woman-1885.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Portrait of a Woman (Head of a peasant woman with bonnet),206643,van Gogh Vincent ,1885.0,https://uploads7.wikiart.org/images/vincent-van-gogh/portrait-of-a-woman-head-of-a-peasant-woman-with-bonnet.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Portrait of a Woman with a Red Ribbon,206645,van Gogh Vincent ,1885.0,https://uploads3.wikiart.org/images/vincent-van-gogh/portrait-of-a-woman-with-a-red-ribbon-1885.jpg!Large.jpg,vincent-van-gogh,portrait,,Post-Impressionism,,1.0
Portrait of an Old Man with Beard,206651,van Gogh Vincent ,1885.0,https://uploads8.wikiart.org/images/vincent-van-gogh/portrait-of-an-old-man-with-beard-1885.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Portrait of Woman in Blue,206682,van Gogh Vincent ,1885.0,https://uploads0.wikiart.org/images/vincent-van-gogh/portrait-of-woman-in-blue-1885.jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
Quayside with Ships in Antwerp,206699,van Gogh Vincent ,1885.0,https://uploads5.wikiart.org/images/vincent-van-gogh/quayside-with-ships-in-antwerp-1885.jpg!Large.jpg,vincent-van-gogh,landscape,,Realism,,1.0
Sheaves of Wheat in a Field,206807,van Gogh Vincent ,1885.0,https://uploads2.wikiart.org/images/vincent-van-gogh/sheaves-of-wheat-in-a-field-1885.jpg!Large.jpg,vincent-van-gogh,landscape,,Realism,,1.0
Skull with Burning Cigarette,206885,van Gogh Vincent ,1885.0,https://uploads3.wikiart.org/images/vincent-van-gogh/skull-with-burning-cigarette-1885.jpg!Large.jpg,vincent-van-gogh,vanitas,,Realism,,1.0
Still life with a basket of apples,206961,van Gogh Vincent ,1885.0,https://uploads0.wikiart.org/images/vincent-van-gogh/still-life-with-a-basket-of-apples-1885.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
Still life with a basket of apples and two pumpkins,206962,van Gogh Vincent ,1885.0,https://uploads8.wikiart.org/images/vincent-van-gogh/still-life-with-a-basket-of-apples-and-two-pumpkins-1885.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
Still life with a basket of vegetables,206964,van Gogh Vincent ,1885.0,https://uploads4.wikiart.org/images/vincent-van-gogh/still-life-with-a-basket-of-vegetables-1885.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
Still life with an Earthern bowl and pears,206965,van Gogh Vincent ,1885.0,https://uploads8.wikiart.org/images/vincent-van-gogh/still-life-with-an-earthern-bowl-and-pears-1885.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
Still life with an Earthern bowl and potatoes,206966,van Gogh Vincent ,1885.0,https://uploads2.wikiart.org/images/vincent-van-gogh/still-life-with-an-earthern-bowl-and-potatoes-1885.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
Still Life with Basket of Apples,206972,van Gogh Vincent ,1885.0,https://uploads7.wikiart.org/images/vincent-van-gogh/still-life-with-basket-of-apples-1885.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
Still Life with Bible,206975,van Gogh Vincent ,1885.0,https://uploads0.wikiart.org/images/vincent-van-gogh/still-life-with-bible.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
"Still Life with Earthenware, Bottle and Clogs",206987,van Gogh Vincent ,1885.0,https://uploads1.wikiart.org/images/vincent-van-gogh/still-life-with-earthenware-bottle-and-clogs-1885.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
Still Life with Three Birds Nests,207005,van Gogh Vincent ,1885.0,https://uploads8.wikiart.org/images/vincent-van-gogh/still-life-with-three-birds-nests-1885.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
Still Life with Two Jars and Two Pumpkins,207007,van Gogh Vincent ,1885.0,https://uploads7.wikiart.org/images/vincent-van-gogh/still-life-with-two-jars-and-two-pumpkins-1885.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
Still Life with Vegetables and Fruit,207011,van Gogh Vincent ,1885.0,https://uploads2.wikiart.org/images/vincent-van-gogh/still-life-with-vegetables-and-fruit-1885.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
Still Life with Yellow Hat,207012,van Gogh Vincent ,1885.0,https://uploads1.wikiart.org/images/vincent-van-gogh/still-life-with-yellow-hat-1885.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
The cottage,207021,van Gogh Vincent ,1885.0,https://uploads2.wikiart.org/images/vincent-van-gogh/straw-hats-at-dusk-1885.jpg!Large.jpg,vincent-van-gogh,landscape,,Realism,,1.0
The Old Cemetery Tower at Nuenen in the Snow,207136,van Gogh Vincent ,1885.0,https://uploads1.wikiart.org/images/vincent-van-gogh/the-old-cemetery-tower-at-nuenen-in-the-snow-1885.jpg!Large.jpg,vincent-van-gogh,landscape,,Realism,,1.0
The Old Station at Eindhoven,207139,van Gogh Vincent ,1885.0,https://uploads3.wikiart.org/images/vincent-van-gogh/the-old-station-at-eindhoven-1885.jpg!Large.jpg,vincent-van-gogh,cityscape,,Realism,,1.0
The Parsonage Garden at Nuenen in the Snow,207147,van Gogh Vincent ,1885.0,https://uploads8.wikiart.org/images/vincent-van-gogh/the-parsonage-garden-at-nuenen-in-the-snow-1885.jpg!Large.jpg,vincent-van-gogh,landscape,,Realism,,1.0
The Parsonage Garden at Nuenen in the Snow,207148,van Gogh Vincent ,1885.0,https://uploads1.wikiart.org/images/vincent-van-gogh/the-parsonage-garden-at-nuenen-in-the-snow-1885-1.jpg!Large.jpg,vincent-van-gogh,landscape,,Realism,,1.0
The Parsonage Garden at Nuenen with Pond and Figures,207149,van Gogh Vincent ,1885.0,https://uploads0.wikiart.org/images/vincent-van-gogh/the-parsonage-garden-at-nuenen-with-pond-and-figures-1885.jpg!Large.jpg,vincent-van-gogh,landscape,,Realism,,1.0
The Vicarage at Nuenen,207201,van Gogh Vincent ,1885.0,https://uploads6.wikiart.org/images/vincent-van-gogh/the-vicarage-at-nuenen-1885.jpg!Large.jpg,vincent-van-gogh,landscape,,Realism,,1.0
Two peasant women digging potatoes,207275,van Gogh Vincent ,1885.0,https://uploads0.wikiart.org/images/vincent-van-gogh/two-peasant-women-digging-potatoes-1885.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Two Women Talking to Each Other While Digging,207291,van Gogh Vincent ,1885.0,https://uploads2.wikiart.org/images/vincent-van-gogh/two-women-talking-to-each-other-while-digging-1885.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
View of Het Steen,207353,van Gogh Vincent ,1885.0,https://uploads1.wikiart.org/images/vincent-van-gogh/view-of-het-steen-1885.jpg!Large.jpg,vincent-van-gogh,cityscape,,Realism,,1.0
View of Het Steen,207354,van Gogh Vincent ,1885.0,https://uploads3.wikiart.org/images/vincent-van-gogh/view-of-het-steen-1885-1.jpg!Large.jpg,vincent-van-gogh,cityscape,,Realism,,1.0
View on the Singel in Amsterdam,207372,van Gogh Vincent ,1885.0,https://uploads6.wikiart.org/images/vincent-van-gogh/view-on-the-singel-in-amsterdam-1885.jpg!Large.jpg,vincent-van-gogh,cityscape,,Realism,,1.0
Woman by a Hearth,207464,van Gogh Vincent ,1885.0,https://uploads1.wikiart.org/images/vincent-van-gogh/woman-by-a-hearth-1885.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Woman Cutting Bread,207469,van Gogh Vincent ,1885.0,https://uploads3.wikiart.org/images/vincent-van-gogh/woman-cutting-bread-1885.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Woman Shelling Peas,207493,van Gogh Vincent ,1885.0,https://uploads3.wikiart.org/images/vincent-van-gogh/woman-shelling-peas-1885.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Woman with Kettle by the Fireplace,207518,van Gogh Vincent ,1885.0,https://uploads0.wikiart.org/images/vincent-van-gogh/woman-with-kettle-by-the-fireplace-1885.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
The Potato Eaters,259835,van Gogh Vincent ,1885.0,https://uploads3.wikiart.org/images/vincent-van-gogh/the-potato-eaters-1885-1.jpg!Large.jpg,vincent-van-gogh,genre painting,,Realism,,1.0
Head of a Peasant Woman,206083,van Gogh Vincent ,1885.0,https://uploads5.wikiart.org/images/vincent-van-gogh/head-of-a-peasant-woman(1).jpg!Large.jpg,vincent-van-gogh,portrait,,Realism,,1.0
A Sunday in Eindhoven,205672,van Gogh Vincent ,1885.0,https://uploads3.wikiart.org/images/vincent-van-gogh/a-sunday-in-eindhoven(1).jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
Cottage,205809,van Gogh Vincent ,1885.0,https://uploads7.wikiart.org/images/vincent-van-gogh/cottage(1).jpg!Large.jpg,vincent-van-gogh,landscape,,Realism,,1.0
peasant woman,9223372032559834926,van Gogh Vincent ,1885.0,https://uploads6.wikiart.org/00215/images/vincent-van-gogh/vvg.jpg!Large.jpg,vincent-van-gogh,figurative,,Realism,,1.0
A Pair of Shoes,205662,van Gogh Vincent ,1886.0,https://uploads2.wikiart.org/images/vincent-van-gogh/a-pair-of-shoes-1886(1).jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
A Public Garden with People Walking in the Rain,205665,van Gogh Vincent ,1886.0,https://uploads7.wikiart.org/images/vincent-van-gogh/a-public-garden-with-people-walking-in-the-rain-1886(1).jpg!Large.jpg,vincent-van-gogh,genre painting,,Post-Impressionism,,1.0
A Square in Paris,205670,van Gogh Vincent ,1886.0,https://uploads4.wikiart.org/images/vincent-van-gogh/a-square-in-paris-1886(1).jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
A View of Paris with the Op,205674,van Gogh Vincent ,1886.0,https://uploads5.wikiart.org/images/vincent-van-gogh/a-view-of-paris-with-the-op-1886(1).jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
Basket of Carnations and Zinnias,205719,van Gogh Vincent ,1886.0,https://uploads1.wikiart.org/images/vincent-van-gogh/basket-of-carnations-and-zinnias-1886(1).jpg!Large.jpg,vincent-van-gogh,flower painting,,Realism,,1.0
Belvedere Overlooking Montmartre,205732,van Gogh Vincent ,1886.0,https://uploads1.wikiart.org/images/vincent-van-gogh/belvedere-overlooking-montmartre-1886(1).jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
Bowl with Peonies and Roses,205753,van Gogh Vincent ,1886.0,https://uploads5.wikiart.org/images/vincent-van-gogh/bowl-with-peonies-and-roses-1886(1).jpg!Large.jpg,vincent-van-gogh,flower painting,,Realism,,1.0
Coleus Plant in a Flowerpot,205805,van Gogh Vincent ,1886.0,https://uploads5.wikiart.org/images/vincent-van-gogh/coleus-plant-in-a-flowerpot-1886(1).jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
"Female Nude, Standing",205930,van Gogh Vincent ,1886.0,https://uploads7.wikiart.org/images/vincent-van-gogh/female-nude-standing-1886(1).jpg!Large.jpg,vincent-van-gogh,nude painting (nu),,Post-Impressionism,,1.0
Flower Pot with Asters,205972,van Gogh Vincent ,1886.0,https://uploads0.wikiart.org/images/vincent-van-gogh/flower-pot-with-asters-1886(1).jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
Flying Fox,205976,van Gogh Vincent ,1886.0,https://uploads6.wikiart.org/images/vincent-van-gogh/flying-fox-1886(1).jpg!Large.jpg,vincent-van-gogh,animal painting,,Post-Impressionism,,1.0
Geranium in a Flowerpot,206008,van Gogh Vincent ,1886.0,https://uploads1.wikiart.org/images/vincent-van-gogh/geranium-in-a-flowerpot-1886(1).jpg!Large.jpg,vincent-van-gogh,flower painting,,Post-Impressionism,,1.0
Glass with Roses,206025,van Gogh Vincent ,1886.0,https://uploads3.wikiart.org/images/vincent-van-gogh/glass-with-roses-1886(1).jpg!Large.jpg,vincent-van-gogh,flower painting,,Realism,,1.0
Guinguette,206033,van Gogh Vincent ,1886.0,https://uploads6.wikiart.org/images/vincent-van-gogh/guinguette-1886(1).jpg!Large.jpg,vincent-van-gogh,genre painting,,Post-Impressionism,,1.0
Gypsum Torso,206035,van Gogh Vincent ,1886.0,https://uploads8.wikiart.org/images/vincent-van-gogh/gypsum-torso-1886(1).jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
Idol,206154,van Gogh Vincent ,1886.0,https://uploads1.wikiart.org/images/vincent-van-gogh/idol.jpg!Large.jpg,vincent-van-gogh,nude painting (nu),,Realism,,1.0
Idol,206155,van Gogh Vincent ,1886.0,https://uploads3.wikiart.org/images/vincent-van-gogh/idol-1.jpg!Large.jpg,vincent-van-gogh,nude painting (nu),,Realism,,1.0
Idol,206156,van Gogh Vincent ,1886.0,https://uploads3.wikiart.org/images/vincent-van-gogh/idol-2.jpg!Large.jpg,vincent-van-gogh,nude painting (nu),,Realism,,1.0
Idol,206157,van Gogh Vincent ,1886.0,https://uploads3.wikiart.org/images/vincent-van-gogh/idol-3.jpg!Large.jpg,vincent-van-gogh,nude painting (nu),,Realism,,1.0
Idol,206158,van Gogh Vincent ,1886.0,https://uploads3.wikiart.org/images/vincent-van-gogh/idol-4.jpg!Large.jpg,vincent-van-gogh,nude painting (nu),,Realism,,1.0
Le Moulin de la Galette,206250,van Gogh Vincent ,1886.0,https://uploads0.wikiart.org/images/vincent-van-gogh/le-moulin-de-la-galette-1886-1.jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
Le Moulin de la Galette 4,206251,van Gogh Vincent ,1886.0,https://uploads0.wikiart.org/images/vincent-van-gogh/le-moulin-de-la-galette-4-1886.jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
Le Moulin de la Gallette 3,206253,van Gogh Vincent ,1886.0,https://uploads1.wikiart.org/images/vincent-van-gogh/le-moulin-de-la-gallette-3-1886.jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
Montmartre the Quarry and  Windmills,206328,van Gogh Vincent ,1886.0,https://uploads1.wikiart.org/images/vincent-van-gogh/montmartre-the-quarry-and-windmills-1886.jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
Montmartre the Quarry and  Windmills,206329,van Gogh Vincent ,1886.0,https://uploads3.wikiart.org/images/vincent-van-gogh/montmartre-the-quarry-and-windmills-1886-1.jpg!Large.jpg,vincent-van-gogh,cityscape,,Post-Impressionism,,1.0
Moulin de la Galette,206335,van Gogh Vincent ,1886.0,https://uploads4.wikiart.org/images/vincent-van-gogh/moulin-de-la-galette-1886.jpg!Large.jpg,vincent-van-gogh,landscape,,Post-Impressionism,,1.0
Plaster Statuette of a Female Torso,206609,van Gogh Vincent ,1886.0,https://uploads1.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-female-torso-1886.jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
Plaster Statuette of a Female Torso,206610,van Gogh Vincent ,1886.0,https://uploads3.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-female-torso-1886-1.jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
Plaster Statuette of a Female Torso,206611,van Gogh Vincent ,1886.0,https://uploads3.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-female-torso-1886-2.jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
Plaster Statuette of a Female Torso,206612,van Gogh Vincent ,1886.0,https://uploads3.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-female-torso-1886-3.jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
Plaster Statuette of a Female Torso,206613,van Gogh Vincent ,1886.0,https://uploads3.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-female-torso-1886-4.jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
Plaster Statuette of a Female Torso,206614,van Gogh Vincent ,1886.0,https://uploads3.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-female-torso-1886-5.jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
Plaster Statuette of a Horse,206617,van Gogh Vincent ,1886.0,https://uploads3.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-horse-1886.jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
Plaster Statuette of a Kneeling Man,206618,van Gogh Vincent ,1886.0,https://uploads1.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-kneeling-man-1886.jpg!Large.jpg,vincent-van-gogh,still life,,Post-Impressionism,,1.0
Plaster Statuette of a Male Torso,206619,van Gogh Vincent ,1886.0,https://uploads8.wikiart.org/images/vincent-van-gogh/plaster-statuette-of-a-male-torso-1886.jpg!Large.jpg,vincent-van-gogh,still life,,Realism,,1.0
Seated Male Nude Seen from the Back,206754,van Gogh Vincent ,1886.0,https://uploads5.wikiart.org/images/vincent-van-gogh/seated-male-nude-seen-from-the-back.jpg!Large.jpg,vincent-van-gogh,nude painting (nu),,Realism,,1.0
Self-Portrait,206773,van Gogh Vincent ,1886.0,https://uploads6.wikiart.org/images/vincent-van-gogh/self-portrait-1886.jpg!Large.jpg,vincent-van-gogh,self-portrait,,Realism,,1.0
Self-Portrait,206774,van Gogh Vincent ,1886.0,https://uploads8.wikiart.org/images/vincent-van-gogh/self-portrait-1886-1.jpg!Large.jpg,vincent-van-gogh,self-portrait,,Realism,,1.0
Self-Portrait with Cap,206791,van Gogh Vincent ,1886.0,https://uploads6.wikiart.org/images/vincent-van-gogh/self-portrait-with-cap-1886.jpg!Large.jpg,vincent-van-gogh,self-portrait,,Realism,,1.0
Self-Portrait with Dark Felt Hat,206792,van Gogh Vincent ,1886.0,https://uploads7.wikiart.org/images/vincent-van-gogh/self-portrait-with-dark-felt-hat-1886.jpg!Large.jpg,vincent-van-gogh,self-portrait,,Post-Impressionism,,1.0
Self-Portrait with Dark Felt Hat at the Easel,206793,van Gogh Vincent ,1886.0,https://uploads5.wikiart.org/images/vincent-van-gogh/self-portrait-with-dark-felt-hat-at-the-easel-1886(1).jpg!Large.jpg,vincent-van-gogh,self-portrait,,Post-Impressionism,,1.0
Self-Portrait with Pipe,206795,van Gogh Vincent ,1886.0,https://uploads7.wikiart.org/images/vincent-van-gogh/self-portrait-with-pipe-1886.jpg!Large.jpg,vincent-van-gogh,self-portrait,,Realism,,1.0
Self-Portrait with Pipe,206796,van Gogh Vincent ,1886.0,https://uploads0.wikiart.org/images/vincent-van-gogh/self-portrait-with-pipe-1886-1.jpg!Large.jpg,vincent-van-gogh,self-portrait,,Realism,,1.0
