title,contentId,artistName,completitionYear,image,artistUrl,genre,material,style,technique,for_model,artistUrl_in_images
Roadwide,342227,Spencer Robert ,1909.0,https://uploads8.wikiart.org/images/robert-spencer/roadwide-1909.jpg!Large.jpg,robert-spencer,landscape,,Impressionism,,1.0,1.0
The Gray House,342079,Spencer Robert ,1910.0,https://uploads5.wikiart.org/images/robert-spencer/the-gray-house-1910.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
The Marble Shop,342093,Spencer Robert ,1910.0,https://uploads6.wikiart.org/images/robert-spencer/the-marble-shop-1910.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
The Mill Yard,342094,Spencer Robert ,1910.0,https://uploads4.wikiart.org/images/robert-spencer/the-mill-yard-1910.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
"Tohicken Valley, Point Pleasant, Pennsylvania",342458,Spencer Robert ,1910.0,https://uploads7.wikiart.org/images/robert-spencer/tohicken-valley-point-pleasant-pennsylvania-1910.jpg!Large.jpg,robert-spencer,landscape,,Impressionism,,1.0,1.0
Misty Evening,342089,Spencer Robert ,1911.0,https://uploads4.wikiart.org/images/robert-spencer/misty-evening-1911.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Three Houses,342457,Spencer Robert ,1911.0,https://uploads3.wikiart.org/images/robert-spencer/three-houses-1911.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
A Gray Day,342070,Spencer Robert ,1912.0,https://uploads1.wikiart.org/images/robert-spencer/a-gray-day-1912.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
The Huckster Cart,342092,Spencer Robert ,1912.0,https://uploads8.wikiart.org/images/robert-spencer/the-huckster-cart-1912.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
The Silk Mill,342237,Spencer Robert ,1912.0,https://uploads4.wikiart.org/images/robert-spencer/the-silk-mill-1912.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
The Closing Hour,342037,Spencer Robert ,1913.0,https://uploads7.wikiart.org/images/robert-spencer/the-closing-hour-1913.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
"Five O'Clock, June",342072,Spencer Robert ,1913.0,https://uploads8.wikiart.org/images/robert-spencer/five-o-clock-june-1913.jpg!Large.jpg,robert-spencer,genre painting,,Post-Impressionism,,1.0,1.0
Gathering Greens,342074,Spencer Robert ,1913.0,https://uploads7.wikiart.org/images/robert-spencer/gathering-greens-1913.jpg!Large.jpg,robert-spencer,landscape,,Post-Impressionism,,1.0,1.0
One O'Clock Break,342180,Spencer Robert ,1913.0,https://uploads8.wikiart.org/images/robert-spencer/one-o-clock-break-1913.jpg!Large.jpg,robert-spencer,cityscape,,Post-Impressionism,,1.0,1.0
Repairing the Bridge,342225,Spencer Robert ,1913.0,https://uploads2.wikiart.org/images/robert-spencer/repairing-the-bridge-1913.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
The White Tenement,342463,Spencer Robert ,1913.0,https://uploads0.wikiart.org/images/robert-spencer/the-white-tenement-1913.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
May Breezes,342087,Spencer Robert ,1914.0,https://uploads2.wikiart.org/images/robert-spencer/may-breezes-1914.jpg!Large.jpg,robert-spencer,landscape,,Post-Impressionism,,1.0,1.0
Near the Blacksmith's Shop,342175,Spencer Robert ,1914.0,https://uploads8.wikiart.org/images/robert-spencer/near-the-blacksmith-s-shop-1914.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
The Blue Gown,342035,Spencer Robert ,1915.0,https://uploads4.wikiart.org/images/robert-spencer/the-blue-gown-1915.jpg!Large.jpg,robert-spencer,portrait,,Impressionism,,1.0,1.0
The Brook,342036,Spencer Robert ,1915.0,https://uploads0.wikiart.org/images/robert-spencer/the-brook-1915.jpg!Large.jpg,robert-spencer,landscape,,Impressionism,,1.0,1.0
Grey Mills,342076,Spencer Robert ,1915.0,https://uploads1.wikiart.org/images/robert-spencer/grey-mills-1915.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
A Row of Tenements,342224,Spencer Robert ,1915.0,https://uploads0.wikiart.org/images/robert-spencer/a-row-of-tenements-1915.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
The Two Shores,342455,Spencer Robert ,1915.0,https://uploads5.wikiart.org/images/robert-spencer/the-two-shores-1915.jpg!Large.jpg,robert-spencer,landscape,,Impressionism,,1.0,1.0
Across the Delaware,342025,Spencer Robert ,1916.0,https://uploads1.wikiart.org/images/robert-spencer/across-the-deleware-1916.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
"On the Canal, New Hope",342178,Spencer Robert ,1916.0,https://uploads3.wikiart.org/images/robert-spencer/on-the-canal-new-hope-1916.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
A Fisherman's House,342069,Spencer Robert ,1917.0,https://uploads1.wikiart.org/images/robert-spencer/a-fisherman-s-house-1917.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Hour of Dusk,342084,Spencer Robert ,1917.0,https://uploads3.wikiart.org/images/robert-spencer/hour-of-dusk-1917.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Waterloo Place,342466,Spencer Robert ,1917.0,https://uploads5.wikiart.org/images/robert-spencer/waterloo-place-1917.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Waterloo Row,342467,Spencer Robert ,1917.0,https://uploads3.wikiart.org/images/robert-spencer/waterloo-row-1917.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Woman Hanging Out Clothes,342470,Spencer Robert ,1917.0,https://uploads7.wikiart.org/images/robert-spencer/woman-hanging-out-clothes-1917.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
Woman Washing,342472,Spencer Robert ,1917.0,https://uploads4.wikiart.org/images/robert-spencer/woman-washing-1917.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
Crossroad,342030,Spencer Robert ,1918.0,https://uploads0.wikiart.org/images/robert-spencer/crossroad-1918.jpg!Large.jpg,robert-spencer,genre painting,,Post-Impressionism,,1.0,1.0
The Bath,342034,Spencer Robert ,1918.0,https://uploads8.wikiart.org/images/robert-spencer/the-bath-1918.jpg!Large.jpg,robert-spencer,nude painting (nu),,Impressionism,,1.0,1.0
A Day in March,342068,Spencer Robert ,1918.0,https://uploads5.wikiart.org/images/robert-spencer/a-day-in-march-1918.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
The Red Boat,342235,Spencer Robert ,1918.0,https://uploads3.wikiart.org/images/robert-spencer/the-red-boat-1918.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Washday,342464,Spencer Robert ,1918.0,https://uploads7.wikiart.org/images/robert-spencer/washday-1918.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
The Barracks,342033,Spencer Robert ,1919.0,https://uploads3.wikiart.org/images/robert-spencer/the-barracks-1919.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
The Evangelist,342077,Spencer Robert ,1919.0,https://uploads5.wikiart.org/images/robert-spencer/the-evangelist-1919.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
Washer Woman,342465,Spencer Robert ,1919.0,https://uploads3.wikiart.org/images/robert-spencer/washer-woman-1919.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
Across the River,342026,Spencer Robert ,1920.0,https://uploads7.wikiart.org/images/robert-spencer/across-the-river-1920.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Gray Day in Spring,342075,Spencer Robert ,1920.0,https://uploads0.wikiart.org/images/robert-spencer/gray-day-in-spring-1920.jpg!Large.jpg,robert-spencer,landscape,,Post-Impressionism,,1.0,1.0
The Green River,342080,Spencer Robert ,1920.0,https://uploads6.wikiart.org/images/robert-spencer/the-green-river-1920.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
The Old Wood Lot,342183,Spencer Robert ,1920.0,https://uploads7.wikiart.org/images/robert-spencer/the-old-wood-lot-1920.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
Summertime,342233,Spencer Robert ,1920.0,https://uploads1.wikiart.org/images/robert-spencer/summertime-1920.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Jack's Castle,342085,Spencer Robert ,1921.0,https://uploads4.wikiart.org/images/robert-spencer/jack-s-castle-1921.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
The Rag Pickers,342234,Spencer Robert ,1921.0,https://uploads6.wikiart.org/images/robert-spencer/the-rag-pickers-1921.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Montebanks and Thieves,342091,Spencer Robert ,1923.0,https://uploads4.wikiart.org/images/robert-spencer/montebanks-and-thieves-1923.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
The Other Shore,342184,Spencer Robert ,1923.0,https://uploads6.wikiart.org/images/robert-spencer/the-other-shore-1923.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Flowing Water,342073,Spencer Robert ,1924.0,https://uploads4.wikiart.org/images/robert-spencer/flowing-water-1924.jpg!Large.jpg,robert-spencer,cityscape,,Post-Impressionism,,1.0,1.0
Harlem River,342082,Spencer Robert ,1924.0,https://uploads3.wikiart.org/images/robert-spencer/harlem-river-1924.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
The Crowding City,342039,Spencer Robert ,1925.0,https://uploads8.wikiart.org/images/robert-spencer/the-crowding-city-1925.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Weather,342468,Spencer Robert ,1925.0,https://uploads7.wikiart.org/images/robert-spencer/weather-1925.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Wharves,342469,Spencer Robert ,1925.0,https://uploads7.wikiart.org/images/robert-spencer/wharves-1925.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Ship Chandler's Row,342230,Spencer Robert ,1926.0,https://uploads1.wikiart.org/images/robert-spencer/ship-chandler-s-row-1926.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Study for The Exodus,342231,Spencer Robert ,1927.0,https://uploads2.wikiart.org/images/robert-spencer/study-for-the-exodus-1927.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
The Upper City,342456,Spencer Robert ,1927.0,https://uploads5.wikiart.org/images/robert-spencer/the-upper-city-1927.jpg!Large.jpg,robert-spencer,cityscape,,Post-Impressionism,,1.0,1.0
Torn Out Buildings,342459,Spencer Robert ,1927.0,https://uploads0.wikiart.org/images/robert-spencer/torn-out-buildings-1927.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Alarm Clock,342027,Spencer Robert ,1928.0,https://uploads2.wikiart.org/images/robert-spencer/alarm-clock-1928.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
Boating Party,342028,Spencer Robert ,1928.0,https://uploads4.wikiart.org/images/robert-spencer/boating-party-1928.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
The Exodus,342078,Spencer Robert ,1928.0,https://uploads1.wikiart.org/images/robert-spencer/the-exodus-1928.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
The Seed of Revolution,342236,Spencer Robert ,1928.0,https://uploads4.wikiart.org/images/robert-spencer/the-seed-of-revolution-1928.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
Collectors,342029,Spencer Robert ,1929.0,https://uploads1.wikiart.org/images/robert-spencer/collectors-1929.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
On the Bank,342177,Spencer Robert ,1929.0,https://uploads2.wikiart.org/images/robert-spencer/on-the-bank-1929.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
On the Quai,342179,Spencer Robert ,1929.0,https://uploads2.wikiart.org/images/robert-spencer/on-the-quai-1929.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
"Crucifixion, Sketch #3",342032,Spencer Robert ,1930.0,https://uploads2.wikiart.org/images/robert-spencer/crucifixion-sketch-3-1930.jpg!Large.jpg,robert-spencer,religious painting,,Impressionism,,1.0,1.0
Dejeuner,342071,Spencer Robert ,1930.0,https://uploads8.wikiart.org/images/robert-spencer/dejeuner-1930.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
Lower East Side,342086,Spencer Robert ,1930.0,https://uploads6.wikiart.org/images/robert-spencer/lower-east-side-1930.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
Mob Vengeance,342090,Spencer Robert ,1930.0,https://uploads4.wikiart.org/images/robert-spencer/mob-vengeance-1930.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
Crucifixion,342031,Spencer Robert ,1931.0,https://uploads2.wikiart.org/images/robert-spencer/crucifixion-1931.jpg!Large.jpg,robert-spencer,religious painting,,Impressionism,,1.0,1.0
Night Life,342176,Spencer Robert ,1931.0,https://uploads1.wikiart.org/images/robert-spencer/night-life-1931.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
The Old City,342182,Spencer Robert ,1931.0,https://uploads3.wikiart.org/images/robert-spencer/the-old-city-1931.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Seated Nude,342229,Spencer Robert ,1931.0,https://uploads2.wikiart.org/images/robert-spencer/seated-nude-1931.jpg!Large.jpg,robert-spencer,nude painting (nu),,Impressionism,,1.0,1.0
Woman Ironing,342471,Spencer Robert ,1931.0,https://uploads4.wikiart.org/images/robert-spencer/woman-ironing-1931.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
Happy Family,342081,Spencer Robert ,,https://uploads7.wikiart.org/images/robert-spencer/happy-family.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
Hilltown,342083,Spencer Robert ,,https://uploads3.wikiart.org/images/robert-spencer/hilltown.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Mills,342088,Spencer Robert ,,https://uploads0.wikiart.org/images/robert-spencer/mills.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Pennsylvania Mill Town,342181,Spencer Robert ,,https://uploads8.wikiart.org/images/robert-spencer/pennsylvania-mill-town.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
"The Peddler's Cart on the Canal, New Hope",342185,Spencer Robert ,,https://uploads8.wikiart.org/images/robert-spencer/the-peddler-s-cart-on-the-canal-new-hope.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
A River Mill Town,342223,Spencer Robert ,,https://uploads3.wikiart.org/images/robert-spencer/a-river-mill-town.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Riviera Beach,342226,Spencer Robert ,,https://uploads8.wikiart.org/images/robert-spencer/riviera-beach.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
"Rockport, Boats in a Harbor",342228,Spencer Robert ,,https://uploads3.wikiart.org/images/robert-spencer/rockport-boats-in-a-harbor.jpg!Large.jpg,robert-spencer,marina,,Impressionism,,1.0,1.0
The Stone Wall,342238,Spencer Robert ,,https://uploads0.wikiart.org/images/robert-spencer/the-stone-wall.jpg!Large.jpg,robert-spencer,landscape,,Impressionism,,1.0,1.0
Vacant Lot,342461,Spencer Robert ,,https://uploads5.wikiart.org/images/robert-spencer/vacant-lot.jpg!Large.jpg,robert-spencer,genre painting,,Impressionism,,1.0,1.0
Valley Mills,342462,Spencer Robert ,,https://uploads7.wikiart.org/images/robert-spencer/valley-mills.jpg!Large.jpg,robert-spencer,cityscape,,Impressionism,,1.0,1.0
Rosette,341062,Strubin Robert,1938.0,https://uploads7.wikiart.org/images/robert-strubin/rosette-1938.jpg!Large.jpg,robert-strubin,symbolic painting,,Concretism,,1.0,1.0
Rosette,341063,Strubin Robert,1954.0,https://uploads7.wikiart.org/images/robert-strubin/rosette-1954.jpg!Large.jpg,robert-strubin,symbolic painting,,Concretism,,1.0,1.0
Improvisation (Modern City): Cacophonic!,341057,Strubin Robert,1956.0,https://uploads0.wikiart.org/images/robert-strubin/improvisation-modern-city-cacophonic-1956.jpg!Large.jpg,robert-strubin,abstract,,Concretism,,1.0,1.0
Rosette,341064,Strubin Robert,1956.0,https://uploads7.wikiart.org/images/robert-strubin/rosette-1956.jpg!Large.jpg,robert-strubin,symbolic painting,,Concretism,,1.0,1.0
"J. S. Bach, Wohltemp. Klav. Bd. I, No. IV. (Extrait) / (Duo de Tristesse)",341058,Strubin Robert,1957.0,https://uploads4.wikiart.org/images/robert-strubin/j-s-bach-wohltemp-klav-bd-i-no-iv-extrait-duo-de-tristesse-1957.jpg!Large.jpg,robert-strubin,abstract,,Concretism,,1.0,1.0
"Musical Painting (Johann Sebastian Bach, Choral Cantata 147)",341059,Strubin Robert,1957.0,https://uploads3.wikiart.org/images/robert-strubin/musical-painting-johann-sebastian-bach-choral-cantata-187-1957.jpg!Large.jpg,robert-strubin,abstract,,Concretism,,1.0,1.0
"Beethoven, Sonate Clair de Lune Domin., Fragm. Ière partie",341056,Strubin Robert,1958.0,https://uploads0.wikiart.org/images/robert-strubin/beethoven-sonate-clair-de-lune-domin-fragm-i-re-partie-1958.jpg!Large.jpg,robert-strubin,abstract,,Concretism,,1.0,1.0
"Musical Painting: Giuseppe Verdi, Requiem",341061,Strubin Robert,1958.0,https://uploads3.wikiart.org/images/robert-strubin/musical-painting-giuseppe-verdi-requiem-1958.jpg!Large.jpg,robert-strubin,abstract,,Concretism,,1.0,1.0
"Verdi Requiem, pg. 201-05 (Fragm.)",341065,Strubin Robert,1958.0,https://uploads2.wikiart.org/images/robert-strubin/verdi-requiem-pg-201-05-fragm-1958.jpg!Large.jpg,robert-strubin,abstract,,Concretism,,1.0,1.0
Arthur Honegger: Pastorale d''été,341055,Strubin Robert,1959.0,https://uploads2.wikiart.org/images/robert-strubin/arthur-honegger-pastorale-d-t-1959.jpg!Large.jpg,robert-strubin,abstract,,Concretism,,1.0,1.0
Musikbild zu einer Komposition von Pjotr Iljitsch Tschaikowski,341060,Strubin Robert,1960.0,https://uploads8.wikiart.org/images/robert-strubin/musikbild-zu-einer-komposition-von-pjotr-iljitsch-tschaikowski-1960.jpg!Large.jpg,robert-strubin,abstract,,Concretism,,1.0,1.0
Goffredo Mameli,9223372032559875630,Bompiani Roberto,1849.0,https://uploads2.wikiart.org/00342/images/roberto-bompiani/goffredo-mameli-roberto-bompiani.jpg!Large.jpg,roberto-bompiani,portrait,,Realism,,1.0,1.0
A roman feast,9223372032559875633,Bompiani Roberto,1875.0,https://uploads8.wikiart.org/00342/images/roberto-bompiani/2560px-roberto-bompiani-a-roman-feast-72-pa-4-j-paul-getty-museum.jpg!Large.jpg,roberto-bompiani,"history painting, genre painting",,Realism,,1.0,1.0
The Player,9223372032559875631,Bompiani Roberto,1885.0,https://uploads0.wikiart.org/00342/images/roberto-bompiani/il-suonatore-quadro-di-roberto-bombiani.jpg!Large.jpg,roberto-bompiani,history painting,,Realism,,1.0,1.0
Street scene from ancient Pompeii,9223372032559875629,Bompiani Roberto,1888.0,https://uploads5.wikiart.org/00342/images/roberto-bompiani/die-gartenlaube-1894-b-085.jpg!Large.jpg,roberto-bompiani,history painting,,Realism,,1.0,1.0
Self-portrait,9223372032559875628,Bompiani Roberto,1896.0,https://uploads8.wikiart.org/00342/images/roberto-bompiani/roberto-bompiani-autoritratto.jpg!Large.jpg,roberto-bompiani,"self-portrait, portrait",,Realism,,1.0,1.0
The angel,9223372032559875632,Bompiani Roberto,1902.0,https://uploads0.wikiart.org/00342/images/roberto-bompiani/roberto-bompiani-l-angelo-1902.jpg!Large.jpg,roberto-bompiani,"religious painting, portrait",,Realism,,1.0,1.0
Figure from Pompeii,9223372032559875707,Bompiani Roberto,,https://uploads7.wikiart.org/00342/images/roberto-bompiani/roberto-bompiani-figura-pompeiana-1-1.jpg!Large.jpg,roberto-bompiani,genre painting,,Realism,,1.0,1.0
Hear My Praise,9223372032559874817,Blumenfeld Rochelle,2004.0,https://uploads5.wikiart.org/00341/images/rochelle-blumenfeld/hear-my-praise.jpg!Large.jpg,rochelle-blumenfeld,"abstract, religious painting",,"Abstract Expressionism, Abstract Art",,1.0,1.0
Looking Inward,9223372032559826834,Blumenfeld Rochelle,2007.0,https://uploads4.wikiart.org/00166/images/rochelle-blumenfeld/looking-inward-36x36.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Hanging On,9223372032559826833,Blumenfeld Rochelle,2008.0,https://uploads8.wikiart.org/00166/images/rochelle-blumenfeld/hangingon-60x48.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Moving Forward,9223372032559826831,Blumenfeld Rochelle,2009.0,https://uploads6.wikiart.org/00166/images/rochelle-blumenfeld/moving-forward-48-x-48.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Gathering II,9223372032559826830,Blumenfeld Rochelle,2010.0,https://uploads1.wikiart.org/00166/images/rochelle-blumenfeld/gatheringii-48x68.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Beacon,9223372032559826829,Blumenfeld Rochelle,2010.0,https://uploads4.wikiart.org/00166/images/rochelle-blumenfeld/beacon36x48.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Catching The Light,9223372032559826825,Blumenfeld Rochelle,2011.0,https://uploads8.wikiart.org/00166/images/rochelle-blumenfeld/catchingthelightii-48x48.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
No Where To Run,9223372032559827873,Blumenfeld Rochelle,2012.0,https://uploads0.wikiart.org/00172/images/rochelle-blumenfeld/no-where-to-run.jpg!Large.jpg,rochelle-blumenfeld,"abstract, figurative",,Post-Painterly Abstraction,,1.0,1.0
"Why, Why, Why - Triptych",9223372032559826998,Blumenfeld Rochelle,2012.0,https://uploads4.wikiart.org/00166/images/rochelle-blumenfeld/why-why-why-triptych.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Passing Through,9223372032559826835,Blumenfeld Rochelle,2012.0,https://uploads4.wikiart.org/00166/images/rochelle-blumenfeld/passing-through24x30.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Holding It Together,9223372032559826826,Blumenfeld Rochelle,2012.0,https://uploads0.wikiart.org/00166/images/rochelle-blumenfeld/holding-it-together-48x48.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Bridges,9223372032559826823,Blumenfeld Rochelle,2012.0,https://uploads6.wikiart.org/00166/images/rochelle-blumenfeld/bridges-45x65.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Voyage,9223372032559826870,Blumenfeld Rochelle,2013.0,https://uploads5.wikiart.org/00166/images/rochelle-blumenfeld/voyage-48x72.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Passage,9223372032559826828,Blumenfeld Rochelle,2013.0,https://uploads8.wikiart.org/00166/images/rochelle-blumenfeld/passage-48-x-48.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Breaking Through,9223372032559826822,Blumenfeld Rochelle,2013.0,https://uploads6.wikiart.org/00166/images/rochelle-blumenfeld/breaking-through-48x60.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
A Time To Turn,9223372032559826824,Blumenfeld Rochelle,2014.0,https://uploads4.wikiart.org/00166/images/rochelle-blumenfeld/a-time-to-turn-48x48.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Cycle,9223372032559826821,Blumenfeld Rochelle,2014.0,https://uploads4.wikiart.org/00166/images/rochelle-blumenfeld/cycle-48x60.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Core,9223372032559826827,Blumenfeld Rochelle,2014.0,https://uploads3.wikiart.org/00166/images/rochelle-blumenfeld/core-36x48.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Desert Canyon,9223372032559826869,Blumenfeld Rochelle,2015.0,https://uploads6.wikiart.org/00166/images/rochelle-blumenfeld/desert-canyon.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Banding Together II,9223372032559826820,Blumenfeld Rochelle,2015.0,https://uploads8.wikiart.org/00166/images/rochelle-blumenfeld/banding-togetherii-60x48.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Canyon Light,9223372032559826832,Blumenfeld Rochelle,2016.0,https://uploads3.wikiart.org/00166/images/rochelle-blumenfeld/canyon-light3-30x40.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Logan Street,9223372032559874819,Blumenfeld Rochelle,2017.0,https://uploads0.wikiart.org/00341/images/rochelle-blumenfeld/logan-street-scene.jpg!Large.jpg,rochelle-blumenfeld,history painting,,"Abstract Art, Figurative Expressionism",,1.0,1.0
Weathering the Storm II,9223372032559826957,Blumenfeld Rochelle,2017.0,https://uploads7.wikiart.org/00166/images/rochelle-blumenfeld/weathering-the-storm-ii.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Weathering the Storm III,9223372032559826956,Blumenfeld Rochelle,2017.0,https://uploads8.wikiart.org/00166/images/rochelle-blumenfeld/weathering-the-storm-iii.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Weathering the Storm I,9223372032559826955,Blumenfeld Rochelle,2017.0,https://uploads6.wikiart.org/00166/images/rochelle-blumenfeld/weathering-the-storm-i.jpg!Large.jpg,rochelle-blumenfeld,abstract,,Post-Painterly Abstraction,,1.0,1.0
Flower Painting,9223372032559874818,Blumenfeld Rochelle,2019.0,https://uploads8.wikiart.org/00341/images/rochelle-blumenfeld/flower-9.jpg!Large.jpg,rochelle-blumenfeld,flower painting,,"Abstract Art, Abstract Expressionism",,1.0,1.0
Untitled no. 9 (white painting),330748,Bladen Ronald,1955.0,https://uploads0.wikiart.org/images/ronald-bladen/untitled-no-9-white-painting-1955.jpg!Large.jpg,ronald-bladen,abstract,,Minimalism,,1.0,1.0
Untitled (black painting),330747,Bladen Ronald,1959.0,https://uploads4.wikiart.org/images/ronald-bladen/untitled-black-painting-1959.jpg!Large.jpg,ronald-bladen,abstract,,Minimalism,,1.0,1.0
Repose,359603,Bonheur Rosa,1846.0,https://uploads6.wikiart.org/images/rosa-bonheur/repose-1846-1.jpg!Large.jpg,rosa-bonheur,genre painting,,Realism,,1.0,1.0
